GrapeType,Category,Cultivar,Quantity (kg),Year
subopt_01,BRANCAS E ROSADAS,Malvasia Amarela,,1972
subopt_01,BRANCAS E ROSADAS,Malvasia Bianca,,1972
subopt_01,BRANCAS E ROSADAS,Malvasia Chianti,,1972
subopt_01,BRANCAS E ROSADAS,Malvasia Verde,,1972
subopt_01,BRANCAS E ROSADAS,Malvasia di Candia,,1972
subopt_01,BRANCAS E ROSADAS,Malvasia Istriana,,1972
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,,1972
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,,1972
subopt_01,BRANCAS E ROSADAS,Moscato Branco,5378768.0,1972
subopt_01,BRANCAS E ROSADAS,Moscato Canelli,,1972
subopt_01,BRANCAS E ROSADAS,Moscato Giallo,,1972
subopt_01,BRANCAS E ROSADAS,Moscato Nazareno,,1972
subopt_01,BRANCAS E ROSADAS,Moscato Bianco R2,,1972
subopt_01,BRANCAS E ROSADAS,Moscato de Alexandria,,1972
subopt_01,BRANCAS E ROSADAS,Moscato Rosado,,1972
subopt_01,BRANCAS E ROSADAS,Muscat à Petits Grains,,1972
subopt_01,BRANCAS E ROSADAS,Muller Thurgau,,1972
subopt_01,BRANCAS E ROSADAS,Muscadelle,,1972
subopt_01,BRANCAS E ROSADAS,Ora,,1972
subopt_01,BRANCAS E ROSADAS,Palomino,,1972
subopt_01,BRANCAS E ROSADAS,Petit Manseng,,1972
subopt_01,BRANCAS E ROSADAS,Peverella,1087692.0,1972
subopt_01,BRANCAS E ROSADAS,Pinot Blanc,,1972
subopt_01,BRANCAS E ROSADAS,Pinot Gris,,1972
subopt_01,BRANCAS E ROSADAS,Prosecco,,1972
subopt_01,BRANCAS E ROSADAS,Red Veltliner,,1972
subopt_01,BRANCAS E ROSADAS,Riesling Italico,304688.0,1972
subopt_01,BRANCAS E ROSADAS,Riesling Renano,,1972
subopt_01,BRANCAS E ROSADAS,Sauvignon Blanc(2),49244.0,1972
subopt_01,BRANCAS E ROSADAS,Sauvignon Gris,,1972
subopt_01,BRANCAS E ROSADAS,Seara Nova,,1972
subopt_01,BRANCAS E ROSADAS,Semillon,5172.0,1972
subopt_01,BRANCAS E ROSADAS,Schonburger,,1972
subopt_01,BRANCAS E ROSADAS,Sylvaner,,1972
subopt_01,BRANCAS E ROSADAS,Tocai Friulano,,1972
subopt_01,BRANCAS E ROSADAS,Trebbiano,9579813.0,1972
subopt_01,BRANCAS E ROSADAS,Trebbiano Toscano,,1972
subopt_01,BRANCAS E ROSADAS,Verdea,,1972
subopt_01,BRANCAS E ROSADAS,Verdelho,,1972
subopt_01,BRANCAS E ROSADAS,Verdiso,,1972
subopt_01,BRANCAS E ROSADAS,Vermentino,8945.0,1972
subopt_01,BRANCAS E ROSADAS,Vernaccia,111691.0,1972
subopt_01,BRANCAS E ROSADAS,Viogner,,1972
subopt_01,BRANCAS E ROSADAS,Viognier,,1972
subopt_01,BRANCAS E ROSADAS,Outras(3),648335.0,1972
subopt_01,Total,Total,28872294.0,1972
subopt_02,TINTAS,Bacarina,67464.0,1972
subopt_02,TINTAS,Bailey,,1972
subopt_02,TINTAS,Bordo,6530686.0,1972
subopt_02,TINTAS,Bourdin (S),,1972
subopt_02,TINTAS,BRS Carmen,,1972
subopt_02,TINTAS,BRS Cora,,1972
subopt_02,TINTAS,BRS Magna,,1972
subopt_02,TINTAS,BRS Margot,,1972
subopt_02,TINTAS,BRS Morena,,1972
subopt_02,TINTAS,BRS Núbia,,1972
subopt_02,TINTAS,BRS Rúbea,,1972
subopt_02,TINTAS,BRS Violeta,,1972
subopt_02,TINTAS,BRS Vitória,,1972
subopt_02,TINTAS,Champagnon (Champanheta),,1972
subopt_02,TINTAS,Coleções,,1972
subopt_02,TINTAS,Concord,2262221.0,1972
subopt_02,TINTAS,Concord clone 30,,1972
subopt_02,TINTAS,Couderc,2550812.0,1972
subopt_02,TINTAS,Cynthiana(1),535172.0,1972
subopt_02,TINTAS,Herbemont,45765536.0,1972
subopt_02,TINTAS,IAC 138022,,1972
subopt_02,TINTAS,Isabel,120365492.0,1972
subopt_02,TINTAS,Isabel Precoce,,1972
subopt_02,TINTAS,Jacquez,278191.0,1972
subopt_02,TINTAS,Kyoko,,1972
subopt_02,TINTAS,Landot,63740.0,1972
subopt_02,TINTAS,Mistura de uvas americanas tinto,,1972
subopt_02,TINTAS,Oberlin,11136.0,1972
subopt_02,TINTAS,Othello,34525.0,1972
subopt_02,TINTAS,Paco,,1972
subopt_02,TINTAS,Patricia,,1972
subopt_02,TINTAS,Seibel,8786979.0,1972
subopt_02,TINTAS,Seibel 2 (seibeleto),,1972
subopt_02,TINTAS,Seyve Willard (Tinta),,1972
subopt_02,TINTAS,Vênus,,1972
subopt_02,BRANCAS E ROSADAS,Baco,5084.0,1972
subopt_02,BRANCAS E ROSADAS,Bokay,,1972
subopt_02,BRANCAS E ROSADAS,BRS Bibiana,,1972
subopt_02,BRANCAS E ROSADAS,BRS Clara,,1972
subopt_02,BRANCAS E ROSADAS,BRS Lorena,,1972
subopt_02,BRANCAS E ROSADAS,Couderc 13,,1972
subopt_02,BRANCAS E ROSADAS,Delaware,7517.0,1972
subopt_02,BRANCAS E ROSADAS,Dona Zillá,,1972
subopt_02,BRANCAS E ROSADAS,Dut Chess,,1972
subopt_02,BRANCAS E ROSADAS,Goethe,472553.0,1972
subopt_02,BRANCAS E ROSADAS,IAC,,1972
subopt_02,BRANCAS E ROSADAS,Juliana,,1972
subopt_02,BRANCAS E ROSADAS,Martha,14716.0,1972
subopt_02,BRANCAS E ROSADAS,Mistura de uvas americanas,,1972
subopt_02,BRANCAS E ROSADAS,Moscato Embrapa,,1972
subopt_02,BRANCAS E ROSADAS,Niagara,253262.0,1972
subopt_02,BRANCAS E ROSADAS,Niagara Branca,,1972
subopt_02,BRANCAS E ROSADAS,Niagara Rosada,,1972
subopt_02,BRANCAS E ROSADAS,Poloske,,1972
subopt_02,BRANCAS E ROSADAS,Seleções,,1972
subopt_02,BRANCAS E ROSADAS,Seyve Villard,145444.0,1972
subopt_02,BRANCAS E ROSADAS,Seyve Villard 5276,,1972
subopt_02,BRANCAS E ROSADAS,Seyve Villard 12375,,1972
subopt_02,BRANCAS E ROSADAS,Tardia de Caxias,,1972
subopt_02,BRANCAS E ROSADAS,Outras(2),,1972
subopt_02,Total,Total,188150530.0,1972
subopt_03,TINTAS,Alphonse Lavallee,170.0,1972
subopt_03,TINTAS,Moscato de Hamburgo,4258.0,1972
subopt_03,BRANCAS,Cardinal,,1972
subopt_03,BRANCAS,Golden Queen,657.0,1972
subopt_03,BRANCAS,Patrícia,,1972
subopt_03,BRANCAS,Perlona,4027.0,1972
subopt_03,BRANCAS,Italia,2145.0,1972
subopt_03,BRANCAS,"Rubi (Itália, Itália Ro)",,1972
subopt_03,Total,Total,11257.0,1972
subopt_04,Total,Total,197232.0,1972
subopt_01,TINTAS,Alicante Bouschet,,1973
subopt_01,TINTAS,Ancelota,,1973
subopt_01,TINTAS,Aramon,,1973
subopt_01,TINTAS,Alfrocheiro,,1973
subopt_01,TINTAS,Arinarnoa,,1973
subopt_01,TINTAS,Aspirant Bouschet,,1973
subopt_01,TINTAS,Barbera,3152247.0,1973
subopt_01,TINTAS,Bonarda,885582.0,1973
subopt_01,TINTAS,Cabernet Franc,1360672.0,1973
subopt_01,TINTAS,Cabernet Sauvignon,,1973
subopt_01,TINTAS,Caladoc,,1973
subopt_01,TINTAS,Campanario,,1973
subopt_01,TINTAS,Canaiolo,257854.0,1973
subopt_01,TINTAS,Carignan,5693.0,1973
subopt_01,TINTAS,Carmenere,4150.0,1973
subopt_01,TINTAS,Castelão,,1973
subopt_01,TINTAS,Corvina,,1973
subopt_01,TINTAS,Croatina,,1973
subopt_01,TINTAS,Cinsaut,,1973
subopt_01,TINTAS,Dom Felder,,1973
subopt_01,TINTAS,Dolcetto,,1973
subopt_01,TINTAS,Durif,,1973
subopt_01,TINTAS,Egiodola,,1973
subopt_01,TINTAS,Ekigaina,,1973
subopt_01,TINTAS,Festival (Sugraone),,1973
subopt_01,TINTAS,Franconia,,1973
subopt_01,TINTAS,Freisa,,1973
subopt_01,TINTAS,Gamay St Romain,,1973
subopt_01,TINTAS,Gamay Beaujolais,,1973
subopt_01,TINTAS,Grand Noir,,1973
subopt_01,TINTAS,Grenache,4924.0,1973
subopt_01,TINTAS,Jaen,,1973
subopt_01,TINTAS,Lagrein,,1973
subopt_01,TINTAS,Lambrusco,,1973
subopt_01,TINTAS,Malbec,200.0,1973
subopt_01,TINTAS,Marzemina,49930.0,1973
subopt_01,TINTAS,Merlot,263765.0,1973
subopt_01,TINTAS,Marselan,,1973
subopt_01,TINTAS,Mistura de uvas viníferas tinto,,1973
subopt_01,TINTAS,Molinera,,1973
subopt_01,TINTAS,Montepulciano,,1973
subopt_01,TINTAS,Moscato Bailey,,1973
subopt_01,TINTAS,Napa Gamay,,1973
subopt_01,TINTAS,Nebbiolo,,1973
subopt_01,TINTAS,Petit Verdot,,1973
subopt_01,TINTAS,Petite Sirah,,1973
subopt_01,TINTAS,Pinotage,,1973
subopt_01,TINTAS,Pinot Noir,10433.0,1973
subopt_01,TINTAS,Pinot Saint George,,1973
subopt_01,TINTAS,Piriquita,,1973
subopt_01,TINTAS,Primitivo,,1973
subopt_01,TINTAS,Rebo,,1973
subopt_01,TINTAS,Refosco,,1973
subopt_01,TINTAS,Rondinella,,1973
subopt_01,TINTAS,Ruby Cabernet,,1973
subopt_01,TINTAS,Sangiovese,38315.0,1973
subopt_01,TINTAS,Saperavi,,1973
subopt_01,TINTAS,Sira (falsa),2179909.0,1973
subopt_01,TINTAS,Tannat,,1973
subopt_01,TINTAS,Tempranillo,,1973
subopt_01,TINTAS,Teroldego,,1973
subopt_01,TINTAS,Torrontes,,1973
subopt_01,TINTAS,Tinta Barroca,,1973
subopt_01,TINTAS,Tinta Roriz,,1973
subopt_01,TINTAS,Touriga Francesa,,1973
subopt_01,TINTAS,Touriga Nacional,,1973
subopt_01,TINTAS,Tinta Madeira,,1973
subopt_01,TINTAS,Tintoria,,1973
subopt_01,TINTAS,Trincdeira,,1973
subopt_01,TINTAS,Trousseau,,1973
subopt_01,TINTAS,Zinfandel,,1973
subopt_01,TINTAS,Outras1,,1973
subopt_01,BRANCAS E ROSADAS,Aliatico,,1973
subopt_01,BRANCAS E ROSADAS,Aligote,,1973
subopt_01,BRANCAS E ROSADAS,Altesse,,1973
subopt_01,BRANCAS E ROSADAS,Alvarinho,,1973
subopt_01,BRANCAS E ROSADAS,Arriloba,,1973
subopt_01,BRANCAS E ROSADAS,Auxerrois,,1973
subopt_01,BRANCAS E ROSADAS,Burger,,1973
subopt_01,BRANCAS E ROSADAS,Chardonnay,,1973
subopt_01,BRANCAS E ROSADAS,Chasselas,,1973
subopt_01,BRANCAS E ROSADAS,Chenin Blanc,,1973
subopt_01,BRANCAS E ROSADAS,Clairette(1),94006.0,1973
subopt_01,BRANCAS E ROSADAS,Colombard,,1973
subopt_01,BRANCAS E ROSADAS,Flora,,1973
subopt_01,BRANCAS E ROSADAS,Garganega,,1973
subopt_01,BRANCAS E ROSADAS,Gewurztraminer,,1973
subopt_01,BRANCAS E ROSADAS,Gouveio,,1973
subopt_01,BRANCAS E ROSADAS,Gros Manseng,,1973
subopt_01,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),,1973
subopt_01,BRANCAS E ROSADAS,Maccabeo,,1973
subopt_01,BRANCAS E ROSADAS,Malvasia,645868.0,1973
subopt_01,BRANCAS E ROSADAS,Malvasia Amarela,,1973
subopt_01,BRANCAS E ROSADAS,Malvasia Bianca,,1973
subopt_01,BRANCAS E ROSADAS,Malvasia Chianti,,1973
subopt_01,BRANCAS E ROSADAS,Malvasia Verde,,1973
subopt_01,BRANCAS E ROSADAS,Malvasia di Candia,,1973
subopt_01,BRANCAS E ROSADAS,Malvasia Istriana,,1973
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,,1973
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,,1973
subopt_01,BRANCAS E ROSADAS,Moscato Branco,3490996.0,1973
subopt_01,BRANCAS E ROSADAS,Moscato Canelli,,1973
subopt_01,BRANCAS E ROSADAS,Moscato Giallo,,1973
subopt_01,BRANCAS E ROSADAS,Moscato Nazareno,,1973
subopt_01,BRANCAS E ROSADAS,Moscato Bianco R2,,1973
subopt_01,BRANCAS E ROSADAS,Moscato de Alexandria,,1973
subopt_01,BRANCAS E ROSADAS,Moscato Rosado,,1973
subopt_01,BRANCAS E ROSADAS,Muscat à Petits Grains,,1973
subopt_01,BRANCAS E ROSADAS,Muller Thurgau,,1973
subopt_01,BRANCAS E ROSADAS,Muscadelle,,1973
subopt_01,BRANCAS E ROSADAS,Ora,,1973
subopt_01,BRANCAS E ROSADAS,Palomino,,1973
subopt_01,BRANCAS E ROSADAS,Petit Manseng,,1973
subopt_01,BRANCAS E ROSADAS,Peverella,1416283.0,1973
subopt_01,BRANCAS E ROSADAS,Pinot Blanc,,1973
subopt_01,BRANCAS E ROSADAS,Pinot Gris,,1973
subopt_01,BRANCAS E ROSADAS,Prosecco,,1973
subopt_01,BRANCAS E ROSADAS,Red Veltliner,,1973
subopt_01,BRANCAS E ROSADAS,Riesling Italico,402329.0,1973
subopt_01,BRANCAS E ROSADAS,Riesling Renano,,1973
subopt_01,BRANCAS E ROSADAS,Sauvignon Blanc(2),12886.0,1973
subopt_01,BRANCAS E ROSADAS,Sauvignon Gris,,1973
subopt_01,BRANCAS E ROSADAS,Seara Nova,,1973
subopt_01,BRANCAS E ROSADAS,Semillon,20447.0,1973
subopt_01,BRANCAS E ROSADAS,Schonburger,,1973
subopt_01,BRANCAS E ROSADAS,Sylvaner,,1973
subopt_01,BRANCAS E ROSADAS,Tocai Friulano,,1973
subopt_01,BRANCAS E ROSADAS,Trebbiano,5722394.0,1973
subopt_01,BRANCAS E ROSADAS,Trebbiano Toscano,,1973
subopt_01,BRANCAS E ROSADAS,Verdea,1864.0,1973
subopt_01,BRANCAS E ROSADAS,Verdelho,,1973
subopt_01,BRANCAS E ROSADAS,Verdiso,,1973
subopt_01,BRANCAS E ROSADAS,Vermentino,6153.0,1973
subopt_01,BRANCAS E ROSADAS,Vernaccia,65995.0,1973
subopt_01,BRANCAS E ROSADAS,Viogner,,1973
subopt_01,BRANCAS E ROSADAS,Viognier,,1973
subopt_01,BRANCAS E ROSADAS,Outras(3),334680.0,1973
subopt_01,Total,Total,20427575.0,1973
subopt_02,TINTAS,Bacarina,58690.0,1973
subopt_02,TINTAS,Bailey,,1973
subopt_02,TINTAS,Bordo,5584243.0,1973
subopt_02,TINTAS,Bourdin (S),,1973
subopt_02,TINTAS,BRS Carmen,,1973
subopt_02,TINTAS,BRS Cora,,1973
subopt_02,TINTAS,BRS Magna,,1973
subopt_02,TINTAS,BRS Margot,,1973
subopt_02,TINTAS,BRS Morena,,1973
subopt_02,TINTAS,BRS Núbia,,1973
subopt_02,TINTAS,BRS Rúbea,,1973
subopt_02,TINTAS,BRS Violeta,,1973
subopt_02,TINTAS,BRS Vitória,,1973
subopt_02,TINTAS,Champagnon (Champanheta),,1973
subopt_02,TINTAS,Coleções,,1973
subopt_02,TINTAS,Concord,1850704.0,1973
subopt_02,TINTAS,Concord clone 30,,1973
subopt_02,TINTAS,Couderc,2602220.0,1973
subopt_02,TINTAS,Cynthiana(1),360571.0,1973
subopt_02,TINTAS,Herbemont,33214347.0,1973
subopt_02,TINTAS,IAC 138022,,1973
subopt_02,TINTAS,Isabel,109787700.0,1973
subopt_02,TINTAS,Isabel Precoce,,1973
subopt_02,TINTAS,Jacquez,302686.0,1973
subopt_02,TINTAS,Kyoko,,1973
subopt_02,TINTAS,Landot,80995.0,1973
subopt_02,TINTAS,Mistura de uvas americanas tinto,,1973
subopt_02,TINTAS,Oberlin,9483.0,1973
subopt_02,TINTAS,Othello,17358.0,1973
subopt_02,TINTAS,Paco,,1973
subopt_02,TINTAS,Patricia,,1973
subopt_02,TINTAS,Seibel,7724880.0,1973
subopt_02,TINTAS,Seibel 2 (seibeleto),,1973
subopt_02,TINTAS,Seyve Willard (Tinta),,1973
subopt_02,TINTAS,Vênus,,1973
subopt_02,BRANCAS E ROSADAS,Baco,,1973
subopt_02,BRANCAS E ROSADAS,Bokay,,1973
subopt_02,BRANCAS E ROSADAS,BRS Bibiana,,1973
subopt_02,BRANCAS E ROSADAS,BRS Clara,,1973
subopt_02,BRANCAS E ROSADAS,BRS Lorena,,1973
subopt_02,BRANCAS E ROSADAS,Couderc 13,,1973
subopt_02,BRANCAS E ROSADAS,Delaware,,1973
subopt_02,BRANCAS E ROSADAS,Dona Zillá,,1973
subopt_02,BRANCAS E ROSADAS,Dut Chess,,1973
subopt_02,BRANCAS E ROSADAS,Goethe,113941.0,1973
subopt_02,BRANCAS E ROSADAS,IAC,,1973
subopt_02,BRANCAS E ROSADAS,Juliana,,1973
subopt_02,BRANCAS E ROSADAS,Martha,5126.0,1973
subopt_02,BRANCAS E ROSADAS,Mistura de uvas americanas,,1973
subopt_02,BRANCAS E ROSADAS,Moscato Embrapa,,1973
subopt_02,BRANCAS E ROSADAS,Niagara,112917.0,1973
subopt_02,BRANCAS E ROSADAS,Niagara Branca,,1973
subopt_02,BRANCAS E ROSADAS,Niagara Rosada,,1973
subopt_02,BRANCAS E ROSADAS,Poloske,,1973
subopt_02,BRANCAS E ROSADAS,Seleções,,1973
subopt_02,BRANCAS E ROSADAS,Seyve Villard,,1973
subopt_02,BRANCAS E ROSADAS,Seyve Villard 5276,,1973
subopt_02,BRANCAS E ROSADAS,Seyve Villard 12375,,1973
subopt_02,BRANCAS E ROSADAS,Tardia de Caxias,,1973
subopt_02,BRANCAS E ROSADAS,Outras(2),,1973
subopt_02,Total,Total,161825861.0,1973
subopt_03,TINTAS,Alphonse Lavallee,7690.0,1973
subopt_03,TINTAS,Moscato de Hamburgo,1249.0,1973
subopt_03,BRANCAS,Cardinal,,1973
subopt_03,BRANCAS,Golden Queen,7312.0,1973
subopt_03,BRANCAS,Patrícia,,1973
subopt_03,BRANCAS,Perlona,,1973
subopt_03,BRANCAS,Italia,740.0,1973
subopt_03,BRANCAS,"Rubi (Itália, Itália Ro)",,1973
subopt_03,Total,Total,16991.0,1973
subopt_04,Total,Total,491357.0,1973
subopt_01,TINTAS,Alicante Bouschet,,1974
subopt_01,TINTAS,Ancelota,,1974
subopt_01,TINTAS,Aramon,,1974
subopt_01,TINTAS,Alfrocheiro,,1974
subopt_01,TINTAS,Arinarnoa,,1974
subopt_01,TINTAS,Aspirant Bouschet,,1974
subopt_01,TINTAS,Barbera,8334170.0,1974
subopt_01,TINTAS,Bonarda,1888558.0,1974
subopt_01,TINTAS,Cabernet Franc,2909343.0,1974
subopt_01,TINTAS,Cabernet Sauvignon,,1974
subopt_01,TINTAS,Caladoc,,1974
subopt_01,TINTAS,Campanario,,1974
subopt_01,TINTAS,Canaiolo,372657.0,1974
subopt_01,TINTAS,Carignan,4535.0,1974
subopt_01,TINTAS,Carmenere,33114.0,1974
subopt_01,TINTAS,Castelão,,1974
subopt_01,TINTAS,Corvina,,1974
subopt_01,TINTAS,Croatina,,1974
subopt_01,TINTAS,Cinsaut,,1974
subopt_01,TINTAS,Dom Felder,,1974
subopt_01,TINTAS,Dolcetto,,1974
subopt_01,TINTAS,Durif,,1974
subopt_01,TINTAS,Egiodola,,1974
subopt_01,TINTAS,Ekigaina,,1974
subopt_01,TINTAS,Festival (Sugraone),,1974
subopt_01,TINTAS,Franconia,,1974
subopt_01,TINTAS,Freisa,713.0,1974
subopt_01,TINTAS,Gamay St Romain,,1974
subopt_01,TINTAS,Gamay Beaujolais,,1974
subopt_01,TINTAS,Grand Noir,,1974
subopt_01,TINTAS,Grenache,19945.0,1974
subopt_01,TINTAS,Jaen,,1974
subopt_01,TINTAS,Lagrein,,1974
subopt_01,TINTAS,Lambrusco,,1974
subopt_01,TINTAS,Malbec,6167.0,1974
subopt_01,TINTAS,Marzemina,136790.0,1974
subopt_01,TINTAS,Merlot,1050036.0,1974
subopt_01,TINTAS,Marselan,,1974
subopt_01,TINTAS,Mistura de uvas viníferas tinto,,1974
subopt_01,TINTAS,Molinera,,1974
subopt_01,TINTAS,Montepulciano,,1974
subopt_01,TINTAS,Moscato Bailey,,1974
subopt_01,TINTAS,Napa Gamay,,1974
subopt_01,TINTAS,Nebbiolo,,1974
subopt_01,TINTAS,Petit Verdot,,1974
subopt_01,TINTAS,Petite Sirah,,1974
subopt_01,TINTAS,Pinotage,,1974
subopt_01,TINTAS,Pinot Noir,18178.0,1974
subopt_01,TINTAS,Pinot Saint George,,1974
subopt_01,TINTAS,Piriquita,,1974
subopt_01,TINTAS,Primitivo,,1974
subopt_01,TINTAS,Rebo,,1974
subopt_01,TINTAS,Refosco,,1974
subopt_01,TINTAS,Rondinella,,1974
subopt_01,TINTAS,Ruby Cabernet,,1974
subopt_01,TINTAS,Sangiovese,59834.0,1974
subopt_01,TINTAS,Saperavi,,1974
subopt_01,TINTAS,Sira (falsa),2623809.0,1974
subopt_01,TINTAS,Tannat,,1974
subopt_01,TINTAS,Tempranillo,,1974
subopt_01,TINTAS,Teroldego,,1974
subopt_01,TINTAS,Torrontes,,1974
subopt_01,TINTAS,Tinta Barroca,,1974
subopt_01,TINTAS,Tinta Roriz,,1974
subopt_01,TINTAS,Touriga Francesa,,1974
subopt_01,TINTAS,Touriga Nacional,,1974
subopt_01,TINTAS,Tinta Madeira,,1974
subopt_01,TINTAS,Tintoria,,1974
subopt_01,TINTAS,Trincdeira,,1974
subopt_01,TINTAS,Trousseau,,1974
subopt_01,TINTAS,Zinfandel,,1974
subopt_01,TINTAS,Outras1,,1974
subopt_01,BRANCAS E ROSADAS,Aliatico,,1974
subopt_01,BRANCAS E ROSADAS,Aligote,618.0,1974
subopt_01,BRANCAS E ROSADAS,Altesse,,1974
subopt_01,BRANCAS E ROSADAS,Alvarinho,,1974
subopt_01,BRANCAS E ROSADAS,Arriloba,,1974
subopt_01,BRANCAS E ROSADAS,Auxerrois,,1974
subopt_01,BRANCAS E ROSADAS,Burger,,1974
subopt_01,BRANCAS E ROSADAS,Chardonnay,,1974
subopt_01,BRANCAS E ROSADAS,Chasselas,,1974
subopt_01,BRANCAS E ROSADAS,Chenin Blanc,,1974
subopt_01,BRANCAS E ROSADAS,Clairette(1),116154.0,1974
subopt_01,BRANCAS E ROSADAS,Colombard,,1974
subopt_01,BRANCAS E ROSADAS,Flora,,1974
subopt_01,BRANCAS E ROSADAS,Garganega,,1974
subopt_01,BRANCAS E ROSADAS,Gewurztraminer,,1974
subopt_01,BRANCAS E ROSADAS,Gouveio,,1974
subopt_01,BRANCAS E ROSADAS,Gros Manseng,,1974
subopt_01,BRANCAS E ROSADAS,Italia (Pirovano 65) (PE),,1974
subopt_01,BRANCAS E ROSADAS,Maccabeo,,1974
subopt_01,BRANCAS E ROSADAS,Malvasia,795847.0,1974
subopt_01,BRANCAS E ROSADAS,Malvasia Amarela,,1974
subopt_01,BRANCAS E ROSADAS,Malvasia Bianca,,1974
subopt_01,BRANCAS E ROSADAS,Malvasia Chianti,,1974
subopt_01,BRANCAS E ROSADAS,Malvasia Verde,,1974
subopt_01,BRANCAS E ROSADAS,Malvasia di Candia,,1974
subopt_01,BRANCAS E ROSADAS,Malvasia Istriana,,1974
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas branco,,1974
subopt_01,BRANCAS E ROSADAS,Mistura de uvas viníferas rosado,,1974
subopt_01,BRANCAS E ROSADAS,Moscato Branco,10348989.0,1974
subopt_01,BRANCAS E ROSADAS,Moscato Canelli,,1974
subopt_01,BRANCAS E ROSADAS,Moscato Giallo,,1974
subopt_01,BRANCAS E ROSADAS,Moscato Nazareno,,1974
subopt_01,BRANCAS E ROSADAS,Moscato Bianco R2,,1974
subopt_01,BRANCAS E ROSADAS,Moscato de Alexandria,,1974
subopt_01,BRANCAS E ROSADAS,Moscato Rosado,,1974
subopt_01,BRANCAS E ROSADAS,Muscat à Petits Grains,,1974
subopt_01,BRANCAS E ROSADAS,Muller Thurgau,,1974
subopt_01,BRANCAS E ROSADAS,Muscadelle,,1974
subopt_01,BRANCAS E ROSADAS,Ora,,1974
subopt_01,BRANCAS E ROSADAS,Palomino,,1974
subopt_01,BRANCAS E ROSADAS,Petit Manseng,,1974
subopt_01,BRANCAS E ROSADAS,Peverella,1596138.0,1974
subopt_01,BRANCAS E ROSADAS,Pinot Blanc,,1974
subopt_01,BRANCAS E ROSADAS,Pinot Gris,,1974
subopt_01,BRANCAS E ROSADAS,Prosecco,,1974
subopt_01,BRANCAS E ROSADAS,Red Veltliner,,1974
subopt_01,BRANCAS E ROSADAS,Riesling Italico,1413722.0,1974
subopt_01,BRANCAS E ROSADAS,Riesling Renano,,1974
subopt_01,BRANCAS E ROSADAS,Sauvignon Blanc(2),71812.0,1974
subopt_01,BRANCAS E ROSADAS,Sauvignon Gris,,1974
subopt_01,BRANCAS E ROSADAS,Seara Nova,,1974
subopt_01,BRANCAS E ROSADAS,Semillon,91675.0,1974
subopt_01,BRANCAS E ROSADAS,Schonburger,,1974
subopt_01,BRANCAS E ROSADAS,Sylvaner,,1974
subopt_01,BRANCAS E ROSADAS,Tocai Friulano,,1974
subopt_01,BRANCAS E ROSADAS,Trebbiano,10863544.0,1974
subopt_01,BRANCAS E ROSADAS,Trebbiano Toscano,,1974
subopt_01,BRANCAS E ROSADAS,Verdea,3216.0,1974
subopt_01,BRANCAS E ROSADAS,Verdelho,,1974
subopt_01,BRANCAS E ROSADAS,Verdiso,,1974
subopt_01,BRANCAS E ROSADAS,Vermentino,8954.0,1974
subopt_01,BRANCAS E ROSADAS,Vernaccia,114553.0,1974
subopt_01,BRANCAS E ROSADAS,Viogner,,1974
subopt_01,BRANCAS E ROSADAS,Viognier,,1974
subopt_01,BRANCAS E ROSADAS,Outras(3),200652.0,1974
subopt_01,Total,Total,43083723.0,1974
subopt_02,TINTAS,Bacarina,138158.0,1974
subopt_02,TINTAS,Bailey,,1974
subopt_02,TINTAS,Bordo,13341412.0,1974
subopt_02,TINTAS,Bourdin (S),,1974
subopt_02,TINTAS,BRS Carmen,,1974
subopt_02,TINTAS,BRS Cora,,1974
subopt_02,TINTAS,BRS Magna,,1974
subopt_02,TINTAS,BRS Margot,,1974
subopt_02,TINTAS,BRS Morena,,1974
subopt_02,TINTAS,BRS Núbia,,1974
subopt_02,TINTAS,BRS Rúbea,,1974
subopt_02,TINTAS,BRS Violeta,,1974
subopt_02,TINTAS,BRS Vitória,,1974
subopt_02,TINTAS,Champagnon (Champanheta),,1974
subopt_02,TINTAS,Coleções,,1974
subopt_02,TINTAS,Concord,5218933.0,1974
subopt_02,TINTAS,Concord clone 30,,1974
subopt_02,TINTAS,Couderc,5057735.0,1974
subopt_02,TINTAS,Cynthiana(1),605039.0,1974
subopt_02,TINTAS,Herbemont,65865189.0,1974
subopt_02,TINTAS,IAC 138022,,1974
subopt_02,TINTAS,Isabel,191946376.0,1974
subopt_02,TINTAS,Isabel Precoce,,1974
subopt_02,TINTAS,Jacquez,847092.0,1974
subopt_02,TINTAS,Kyoko,,1974
subopt_02,TINTAS,Landot,103456.0,1974
subopt_02,TINTAS,Mistura de uvas americanas tinto,,1974
subopt_02,TINTAS,Oberlin,47350.0,1974
subopt_02,TINTAS,Othello,54730.0,1974
subopt_02,TINTAS,Paco,,1974
subopt_02,TINTAS,Patricia,,1974
subopt_02,TINTAS,Seibel,12179223.0,1974
subopt_02,TINTAS,Seibel 2 (seibeleto),,1974
subopt_02,TINTAS,Seyve Willard (Tinta),,1974
