Type,Country,Quantity (kg),Value (US$),Year
Vinhos de mesa,Espanha,603666.0,2092080.0,2004
Vinhos de mesa,Estados Unidos,79531.0,255328.0,2004
Vinhos de mesa,França,2092261.0,6201807.0,2004
Vinhos de mesa,Geórgia,,,2004
Vinhos de mesa,"Geórgia do Sul e Sandwich do Sul, Ilhas",,,2004
Vinhos de mesa,Grécia,,,2004
Vinhos de mesa,Hong Kong,,,2004
Vinhos de mesa,Hungria,10967.0,26900.0,2004
Vinhos de mesa,Indonésia,,,2004
Vinhos de mesa,Irlanda,,,2004
Vinhos de mesa,Israel,,,2004
Vinhos de mesa,Itália,6190395.0,12223247.0,2004
Vinhos de mesa,Japão,,,2004
Vinhos de mesa,Iugoslávia,,,2004
Vinhos de mesa,Líbano,662.0,2726.0,2004
Vinhos de mesa,Luxemburgo,,,2004
Vinhos de mesa,Macedônia,,,2004
Vinhos de mesa,Marrocos,,,2004
Vinhos de mesa,México,,,2004
Vinhos de mesa,Moldávia,,,2004
Vinhos de mesa,Montenegro,,,2004
Vinhos de mesa,Noruega,,,2004
Vinhos de mesa,Nova Zelândia,11774.0,107273.0,2004
Vinhos de mesa,Países Baixos (Holanda),,,2004
Vinhos de mesa,Panamá,,,2004
Vinhos de mesa,Paraguai,,,2004
Vinhos de mesa,Peru,,,2004
Vinhos de mesa,Porto Rico,,,2004
Vinhos de mesa,Portugal,4151101.0,12084110.0,2004
Vinhos de mesa,Reino Unido,,,2004
Vinhos de mesa,Republica Dominicana,,,2004
Vinhos de mesa,Romênia,,,2004
Vinhos de mesa,Rússia,,,2004
Vinhos de mesa,San Marino,,,2004
Vinhos de mesa,Sérvia,,,2004
Vinhos de mesa,Síria,,,2004
Vinhos de mesa,Suazilândia,,,2004
Vinhos de mesa,Suíça,4658.0,5917.0,2004
Vinhos de mesa,"Tcheca, República",,,2004
Vinhos de mesa,Tunísia,,,2004
Vinhos de mesa,Turquia,,,2004
Vinhos de mesa,Ucrânia,,,2004
Vinhos de mesa,Uruguai,660522.0,1089054.0,2004
Vinhos de mesa,Não consta na tabela,,,2004
Vinhos de mesa,Não declarados,,,2004
Vinhos de mesa,Outros,,,2004
Espumantes,Africa do Sul,59.0,259.0,2004
Espumantes,Alemanha,22785.0,77735.0,2004
Espumantes,Argentina,1008169.0,2760067.0,2004
Espumantes,Austrália,1310.0,6507.0,2004
Espumantes,Áustria,,,2004
Espumantes,Bermudas,,,2004
Espumantes,Bahamas,,,2004
Espumantes,Bélgica,,,2004
Espumantes,Brasil,5357.0,17451.0,2004
Espumantes,Bulgária,,,2004
Espumantes,Canada,,,2004
Espumantes,Chile,25920.0,48350.0,2004
Espumantes,Croácia,,,2004
Espumantes,Cuba,,,2004
Espumantes,Emirados Árabes Unidos,,,2004
Espumantes,Eslovênia,,,2004
Espumantes,Espanha,209973.0,660360.0,2004
Espumantes,Estados Unidos,,,2004
Espumantes,França,746383.0,6768485.0,2004
Espumantes,Geórgia,,,2004
Espumantes,Granada,,,2004
Espumantes,Grécia,,,2004
Espumantes,Hong Kong,,,2004
Espumantes,Hungria,657.0,1775.0,2004
Espumantes,Indonésia,,,2004
Espumantes,Irlanda,,,2004
Espumantes,Israel,1935.0,5346.0,2004
Espumantes,Itália,1033793.0,2850765.0,2004
Espumantes,Japão,,,2004
Espumantes,Luxemburgo,,,2004
Espumantes,México,,,2004
Espumantes,Moldávia,,,2004
Espumantes,Nova Zelândia,,,2004
Espumantes,Países Baixos,,,2004
Espumantes,Panamá,,,2004
Espumantes,Peru,,,2004
Espumantes,Portugal,30305.0,99071.0,2004
Espumantes,Reino Unido,,,2004
Espumantes,Romênia,,,2004
Espumantes,Suíça,,,2004
Espumantes,Tunísia,,,2004
Espumantes,Ucrânia,,,2004
Espumantes,Uruguai,180.0,1440.0,2004
Espumantes,Não consta na tabela,,,2004
Espumantes,Não declarados,,,2004
Espumantes,Outros,,,2004
Uvas frescas,Argélia,,,2004
Uvas frescas,Argentina,3344442.0,2027559.0,2004
Uvas frescas,Brasil,,,2004
Uvas frescas,Chile,2704764.0,1994691.0,2004
Uvas frescas,Colômbia,,,2004
Uvas frescas,Egito,,,2004
Uvas frescas,Espanha,7682.0,11128.0,2004
Uvas frescas,Estados Unidos,14655.0,17500.0,2004
Uvas frescas,Grécia,,,2004
Uvas frescas,Itália,,,2004
Uvas frescas,México,,,2004
Uvas frescas,Peru,,,2004
Uvas frescas,Paraguai,,,2004
Uvas frescas,Portugal,,,2004
Uvas frescas,Panamá,,,2004
Uvas frescas,Reino Unido,,,2004
Uvas frescas,Uruguai,,,2004
Uvas frescas,Venezuela,,,2004
Uvas frescas,Não consta na tabela,,,2004
Uvas frescas,Outros,,,2004
Uvas passas,Afeganistão,,,2004
Uvas passas,África do Sul,,,2004
Uvas passas,"Alemanha, República Democrática",,,2004
Uvas passas,Arábia Saudita,,,2004
Uvas passas,Argentina,12287672.0,14106821.0,2004
Uvas passas,Austrália,,,2004
Uvas passas,Bélgica,41500.0,30416.0,2004
Uvas passas,Chile,933010.0,1200730.0,2004
Uvas passas,China,,,2004
Uvas passas,China Continental,,,2004
Uvas passas,Cingapura,,,2004
Uvas passas,Costa Rica,,,2004
Uvas passas,Emirados,329470.0,351485.0,2004
Uvas passas,Egito,,,2004
Uvas passas,Espanha,,,2004
Uvas passas,Estados Unidos,470966.0,748024.0,2004
Uvas passas,França,,,2004
Uvas passas,Grécia,,,2004
Uvas passas,Guiana Britânica,,,2004
Uvas passas,Índia,,,2004
Uvas passas,Irã,929370.0,1001650.0,2004
Uvas passas,Itália,,,2004
Uvas passas,Japão,,,2004
Uvas passas,México,,,2004
Uvas passas,Países Baixos,,,2004
Uvas passas,Paraguai,,,2004
Uvas passas,Peru,,,2004
Uvas passas,Portugal,,,2004
Uvas passas,Reino Unido,,,2004
Uvas passas,Suécia,,,2004
Uvas passas,Turquia,1666888.0,1531208.0,2004
Uvas passas,Uruguai,,,2004
Uvas passas,Uzbequistão,,,2004
Uvas passas,Venezuela,,,2004
Uvas passas,Não consta na tabela,,,2004
Uvas passas,Outros,,,2004
Suco de uva,Africa do Sul,1876.0,1124.0,2004
Suco de uva,Alemanha,600.0,1791.0,2004
Suco de uva,Argentina,850000.0,658747.0,2004
Suco de uva,Austria,,,2004
Suco de uva,Canadá,,,2004
Suco de uva,"Coreia do Sul, República",4805.0,1344.0,2004
Suco de uva,"Coreia do Norte, República",,,2004
Suco de uva,Chile,,,2004
Suco de uva,China,,,2004
Suco de uva,Dinamarca,,,2004
Suco de uva,Espanha,,,2004
Suco de uva,Estados Unidos,10450.0,13762.0,2004
Suco de uva,França,,,2004
Suco de uva,Guiana,,,2004
Suco de uva,Israel,2475.0,3891.0,2004
Suco de uva,itália,,,2004
Suco de uva,Japão,,,2004
Suco de uva,Líbano,,,2004
Suco de uva,México,,,2004
Suco de uva,Países Baixos,,,2004
Suco de uva,Panamá,,,2004
Suco de uva,Peru,,,2004
Suco de uva,Portugal,,,2004
Suco de uva,Reino Unido,,,2004
Suco de uva,Taiwan,,,2004
Suco de uva,Turquia,,,2004
Suco de uva,Uruguai,,,2004
Suco de uva,Venezuela,,,2004
Suco de uva,Outros,,,2004
Vinhos de mesa,Africa do Sul,407413.0,775421.0,2005
Vinhos de mesa,Alemanha,253685.0,382599.0,2005
Vinhos de mesa,Argélia,,,2005
Vinhos de mesa,Arábia Saudita,,,2005
Vinhos de mesa,Argentina,10845213.0,21623751.0,2005
Vinhos de mesa,Armênia,,,2005
Vinhos de mesa,Austrália,324162.0,901226.0,2005
Vinhos de mesa,Áustria,1688.0,17321.0,2005
Vinhos de mesa,Bermudas,,,2005
Vinhos de mesa,Bélgica,,,2005
Vinhos de mesa,Bolívia,,,2005
Vinhos de mesa,Bósnia-Herzegovina,,,2005
Vinhos de mesa,Brasil,3007.0,20041.0,2005
Vinhos de mesa,Bulgária,,,2005
Vinhos de mesa,Canada,,,2005
Vinhos de mesa,Chile,11647128.0,25645333.0,2005
Vinhos de mesa,China,,,2005
Vinhos de mesa,"Coreia do Sul, República",,,2005
Vinhos de mesa,Croácia,,,2005
Vinhos de mesa,Cuba,,,2005
Vinhos de mesa,Emirados Árabes Unidos,,,2005
Vinhos de mesa,Eslovênia,,,2005
Vinhos de mesa,Eslováquia,,,2005
Vinhos de mesa,Espanha,508494.0,2504139.0,2005
Vinhos de mesa,Estados Unidos,53043.0,245198.0,2005
Vinhos de mesa,França,1671209.0,5783702.0,2005
Vinhos de mesa,Geórgia,,,2005
Vinhos de mesa,"Geórgia do Sul e Sandwich do Sul, Ilhas",,,2005
Vinhos de mesa,Grécia,,,2005
Vinhos de mesa,Hong Kong,,,2005
Vinhos de mesa,Hungria,10858.0,53615.0,2005
Vinhos de mesa,Indonésia,,,2005
Vinhos de mesa,Irlanda,,,2005
Vinhos de mesa,Israel,,,2005
Vinhos de mesa,Itália,6010760.0,11300501.0,2005
Vinhos de mesa,Japão,,,2005
Vinhos de mesa,Iugoslávia,,,2005
Vinhos de mesa,Líbano,1431.0,12774.0,2005
Vinhos de mesa,Luxemburgo,,,2005
Vinhos de mesa,Macedônia,,,2005
Vinhos de mesa,Marrocos,,,2005
Vinhos de mesa,México,,,2005
Vinhos de mesa,Moldávia,,,2005
Vinhos de mesa,Montenegro,,,2005
Vinhos de mesa,Noruega,,,2005
Vinhos de mesa,Nova Zelândia,31291.0,224441.0,2005
Vinhos de mesa,Países Baixos (Holanda),,,2005
Vinhos de mesa,Panamá,,,2005
Vinhos de mesa,Paraguai,,,2005
Vinhos de mesa,Peru,,,2005
Vinhos de mesa,Porto Rico,,,2005
Vinhos de mesa,Portugal,5182827.0,15007625.0,2005
Vinhos de mesa,Reino Unido,,,2005
Vinhos de mesa,Republica Dominicana,,,2005
Vinhos de mesa,Romênia,,,2005
Vinhos de mesa,Rússia,,,2005
Vinhos de mesa,San Marino,,,2005
Vinhos de mesa,Sérvia,,,2005
Vinhos de mesa,Síria,,,2005
Vinhos de mesa,Suazilândia,,,2005
Vinhos de mesa,Suíça,3841.0,9430.0,2005
Vinhos de mesa,"Tcheca, República",,,2005
Vinhos de mesa,Tunísia,,,2005
Vinhos de mesa,Turquia,,,2005
Vinhos de mesa,Ucrânia,,,2005
Vinhos de mesa,Uruguai,512973.0,924066.0,2005
Vinhos de mesa,Não consta na tabela,,,2005
Vinhos de mesa,Não declarados,,,2005
Vinhos de mesa,Outros,13970.0,63967.0,2005
Espumantes,Africa do Sul,520.0,2320.0,2005
Espumantes,Alemanha,888.0,5487.0,2005
Espumantes,Argentina,1135922.0,2943342.0,2005
Espumantes,Austrália,1125.0,7594.0,2005
Espumantes,Áustria,,,2005
Espumantes,Bermudas,,,2005
Espumantes,Bahamas,,,2005
Espumantes,Bélgica,,,2005
Espumantes,Brasil,9801.0,33151.0,2005
Espumantes,Bulgária,,,2005
Espumantes,Canada,,,2005
Espumantes,Chile,38290.0,92150.0,2005
Espumantes,Croácia,,,2005
Espumantes,Cuba,,,2005
Espumantes,Emirados Árabes Unidos,,,2005
Espumantes,Eslovênia,,,2005
Espumantes,Espanha,213074.0,767994.0,2005
Espumantes,Estados Unidos,2808.0,6796.0,2005
Espumantes,França,931767.0,8295551.0,2005
Espumantes,Geórgia,,,2005
Espumantes,Granada,,,2005
Espumantes,Grécia,,,2005
Espumantes,Hong Kong,,,2005
Espumantes,Hungria,,,2005
Espumantes,Indonésia,,,2005
Espumantes,Irlanda,,,2005
Espumantes,Israel,4968.0,13263.0,2005
Espumantes,Itália,1092021.0,2880464.0,2005
Espumantes,Japão,,,2005
Espumantes,Luxemburgo,,,2005
Espumantes,México,,,2005
Espumantes,Moldávia,,,2005
Espumantes,Nova Zelândia,,,2005
Espumantes,Países Baixos,,,2005
Espumantes,Panamá,,,2005
Espumantes,Peru,,,2005
Espumantes,Portugal,10588.0,41905.0,2005
Espumantes,Reino Unido,,,2005
Espumantes,Romênia,,,2005
Espumantes,Suíça,,,2005
Espumantes,Tunísia,,,2005
Espumantes,Ucrânia,,,2005
Espumantes,Uruguai,193.0,372.0,2005
Espumantes,Não consta na tabela,,,2005
Espumantes,Não declarados,,,2005
Espumantes,Outros,1043.0,3445.0,2005
Uvas frescas,Argélia,,,2005
Uvas frescas,Argentina,3357125.0,2211505.0,2005
Uvas frescas,Brasil,,,2005
Uvas frescas,Chile,4926533.0,4251604.0,2005
Uvas frescas,Colômbia,,,2005
Uvas frescas,Egito,,,2005
Uvas frescas,Espanha,102471.0,123893.0,2005
Uvas frescas,Estados Unidos,1224.0,4134.0,2005
Uvas frescas,Grécia,,,2005
Uvas frescas,Itália,,,2005
Uvas frescas,México,,,2005
Uvas frescas,Peru,,,2005
Uvas frescas,Paraguai,,,2005
Uvas frescas,Portugal,,,2005
Uvas frescas,Panamá,,,2005
Uvas frescas,Reino Unido,,,2005
Uvas frescas,Uruguai,,,2005
Uvas frescas,Venezuela,,,2005
Uvas frescas,Não consta na tabela,,,2005
Uvas frescas,Outros,,,2005
Uvas passas,Afeganistão,,,2005
Uvas passas,África do Sul,17940.0,23195.0,2005
Uvas passas,"Alemanha, República Democrática",,,2005
Uvas passas,Arábia Saudita,,,2005
Uvas passas,Argentina,10271403.0,12379126.0,2005
Uvas passas,Austrália,,,2005
Uvas passas,Bélgica,,,2005
Uvas passas,Chile,534750.0,735554.0,2005
Uvas passas,China,,,2005
Uvas passas,China Continental,,,2005
Uvas passas,Cingapura,,,2005
Uvas passas,Costa Rica,,,2005
Uvas passas,Emirados,489760.0,503598.0,2005
Uvas passas,Egito,,,2005
Uvas passas,Espanha,,,2005
Uvas passas,Estados Unidos,448370.0,966879.0,2005
Uvas passas,França,,,2005
Uvas passas,Grécia,,,2005
Uvas passas,Guiana Britânica,,,2005
Uvas passas,Índia,,,2005
Uvas passas,Irã,893890.0,894899.0,2005
Uvas passas,Itália,,,2005
Uvas passas,Japão,,,2005
Uvas passas,México,,,2005
Uvas passas,Países Baixos,,,2005
Uvas passas,Paraguai,,,2005
Uvas passas,Peru,,,2005
Uvas passas,Portugal,,,2005
Uvas passas,Reino Unido,,,2005
Uvas passas,Suécia,,,2005
Uvas passas,Turquia,2914500.0,2704370.0,2005
Uvas passas,Uruguai,,,2005
Uvas passas,Uzbequistão,26000.0,18570.0,2005
Uvas passas,Venezuela,,,2005
Uvas passas,Não consta na tabela,,,2005
Uvas passas,Outros,,,2005
Suco de uva,Africa do Sul,12014.0,7685.0,2005
Suco de uva,Alemanha,,,2005
Suco de uva,Argentina,974970.0,870222.0,2005
Suco de uva,Austria,,,2005
Suco de uva,Canadá,,,2005
Suco de uva,"Coreia do Sul, República",7379.0,2365.0,2005
Suco de uva,"Coreia do Norte, República",,,2005
Suco de uva,Chile,,,2005
Suco de uva,China,,,2005
Suco de uva,Dinamarca,,,2005
Suco de uva,Espanha,,,2005
Suco de uva,Estados Unidos,9044.0,12130.0,2005
Suco de uva,França,,,2005
Suco de uva,Guiana,,,2005
Suco de uva,Israel,5879.0,8140.0,2005
Suco de uva,itália,,,2005
Suco de uva,Japão,,,2005
Suco de uva,Líbano,,,2005
Suco de uva,México,,,2005
Suco de uva,Países Baixos,,,2005
Suco de uva,Panamá,,,2005
Suco de uva,Peru,,,2005
Suco de uva,Portugal,,,2005
Suco de uva,Reino Unido,,,2005
Suco de uva,Taiwan,,,2005
Suco de uva,Turquia,,,2005
Suco de uva,Uruguai,,,2005
Suco de uva,Venezuela,,,2005
Suco de uva,Outros,,,2005
Vinhos de mesa,Africa do Sul,358870.0,1164032.0,2006
Vinhos de mesa,Alemanha,314749.0,634870.0,2006
Vinhos de mesa,Argélia,,,2006
Vinhos de mesa,Arábia Saudita,,,2006
Vinhos de mesa,Argentina,11939727.0,25822840.0,2006
Vinhos de mesa,Armênia,,,2006
Vinhos de mesa,Austrália,254407.0,1059677.0,2006
Vinhos de mesa,Áustria,1351.0,8359.0,2006
Vinhos de mesa,Bermudas,,,2006
Vinhos de mesa,Bélgica,,,2006
Vinhos de mesa,Bolívia,,,2006
Vinhos de mesa,Bósnia-Herzegovina,,,2006
Vinhos de mesa,Brasil,2930.0,12527.0,2006
Vinhos de mesa,Bulgária,,,2006
Vinhos de mesa,Canada,,,2006
Vinhos de mesa,Chile,15194205.0,36681244.0,2006
Vinhos de mesa,China,22.0,496.0,2006
Vinhos de mesa,"Coreia do Sul, República",800.0,600.0,2006
Vinhos de mesa,Croácia,,,2006
Vinhos de mesa,Cuba,,,2006
Vinhos de mesa,Emirados Árabes Unidos,,,2006
Vinhos de mesa,Eslovênia,,,2006
Vinhos de mesa,Eslováquia,,,2006
Vinhos de mesa,Espanha,971869.0,4288963.0,2006
Vinhos de mesa,Estados Unidos,61283.0,355478.0,2006
Vinhos de mesa,França,2561966.0,10507604.0,2006
Vinhos de mesa,Geórgia,,,2006
Vinhos de mesa,"Geórgia do Sul e Sandwich do Sul, Ilhas",,,2006
Vinhos de mesa,Grécia,670.0,1450.0,2006
Vinhos de mesa,Hong Kong,,,2006
Vinhos de mesa,Hungria,10530.0,54542.0,2006
Vinhos de mesa,Indonésia,,,2006
Vinhos de mesa,Irlanda,,,2006
Vinhos de mesa,Israel,,,2006
Vinhos de mesa,Itália,7983641.0,17018760.0,2006
Vinhos de mesa,Japão,,,2006
Vinhos de mesa,Iugoslávia,,,2006
Vinhos de mesa,Líbano,5121.0,10605.0,2006
Vinhos de mesa,Luxemburgo,,,2006
Vinhos de mesa,Macedônia,,,2006
Vinhos de mesa,Marrocos,,,2006
Vinhos de mesa,México,,,2006
Vinhos de mesa,Moldávia,,,2006
Vinhos de mesa,Montenegro,,,2006
Vinhos de mesa,Noruega,,,2006
Vinhos de mesa,Nova Zelândia,31825.0,254987.0,2006
Vinhos de mesa,Países Baixos (Holanda),,,2006
Vinhos de mesa,Panamá,,,2006
Vinhos de mesa,Paraguai,,,2006
Vinhos de mesa,Peru,,,2006
Vinhos de mesa,Porto Rico,,,2006
Vinhos de mesa,Portugal,5936299.0,19063151.0,2006
Vinhos de mesa,Reino Unido,14909.0,56268.0,2006
Vinhos de mesa,Republica Dominicana,,,2006
Vinhos de mesa,Romênia,,,2006
Vinhos de mesa,Rússia,,,2006
Vinhos de mesa,San Marino,,,2006
Vinhos de mesa,Sérvia,,,2006
Vinhos de mesa,Síria,,,2006
Vinhos de mesa,Suazilândia,,,2006
Vinhos de mesa,Suíça,4222.0,6018.0,2006
Vinhos de mesa,"Tcheca, República",,,2006
Vinhos de mesa,Tunísia,,,2006
Vinhos de mesa,Turquia,,,2006
Vinhos de mesa,Ucrânia,,,2006
Vinhos de mesa,Uruguai,715474.0,1439538.0,2006
Vinhos de mesa,Não consta na tabela,,,2006
Vinhos de mesa,Não declarados,,,2006
Vinhos de mesa,Outros,,,2006
Espumantes,Africa do Sul,275.0,1460.0,2006
Espumantes,Alemanha,1170.0,8087.0,2006
Espumantes,Argentina,1713270.0,4726606.0,2006
Espumantes,Austrália,675.0,3248.0,2006
Espumantes,Áustria,,,2006
Espumantes,Bermudas,,,2006
Espumantes,Bahamas,,,2006
Espumantes,Bélgica,,,2006
Espumantes,Brasil,16225.0,63088.0,2006
Espumantes,Bulgária,,,2006
Espumantes,Canada,,,2006
Espumantes,Chile,29806.0,93696.0,2006
Espumantes,Croácia,,,2006
Espumantes,Cuba,,,2006
Espumantes,Emirados Árabes Unidos,,,2006
Espumantes,Eslovênia,,,2006
Espumantes,Espanha,250377.0,916775.0,2006
Espumantes,Estados Unidos,1800.0,4419.0,2006
Espumantes,França,1096043.0,11085410.0,2006
Espumantes,Geórgia,,,2006
Espumantes,Granada,,,2006
Espumantes,Grécia,,,2006
Espumantes,Hong Kong,,,2006
Espumantes,Hungria,,,2006
Espumantes,Indonésia,,,2006
Espumantes,Irlanda,,,2006
Espumantes,Israel,2250.0,6382.0,2006
Espumantes,Itália,1410249.0,4279286.0,2006
Espumantes,Japão,,,2006
Espumantes,Luxemburgo,,,2006
Espumantes,México,,,2006
Espumantes,Moldávia,,,2006
Espumantes,Nova Zelândia,,,2006
Espumantes,Países Baixos,,,2006
Espumantes,Panamá,,,2006
Espumantes,Peru,,,2006
Espumantes,Portugal,35035.0,146528.0,2006
Espumantes,Reino Unido,,,2006
Espumantes,Romênia,,,2006
Espumantes,Suíça,,,2006
Espumantes,Tunísia,,,2006
Espumantes,Ucrânia,,,2006
Espumantes,Uruguai,10755.0,51557.0,2006
Espumantes,Não consta na tabela,,,2006
Espumantes,Não declarados,,,2006
Espumantes,Outros,7389.0,27891.0,2006
Uvas frescas,Argélia,,,2006
Uvas frescas,Argentina,5891839.0,4708157.0,2006
Uvas frescas,Brasil,,,2006
Uvas frescas,Chile,5835551.0,5940649.0,2006
Uvas frescas,Colômbia,,,2006
Uvas frescas,Egito,,,2006
Uvas frescas,Espanha,315141.0,451525.0,2006
Uvas frescas,Estados Unidos,43696.0,114408.0,2006
Uvas frescas,Grécia,,,2006
Uvas frescas,Itália,15750.0,27733.0,2006
Uvas frescas,México,,,2006
Uvas frescas,Peru,,,2006
Uvas frescas,Paraguai,,,2006
Uvas frescas,Portugal,,,2006
Uvas frescas,Panamá,,,2006
Uvas frescas,Reino Unido,,,2006
Uvas frescas,Uruguai,3600.0,2200.0,2006
Uvas frescas,Venezuela,,,2006
Uvas frescas,Não consta na tabela,,,2006
Uvas frescas,Outros,,,2006
Uvas passas,Afeganistão,,,2006
Uvas passas,África do Sul,19000.0,27050.0,2006
Uvas passas,"Alemanha, República Democrática",,,2006
Uvas passas,Arábia Saudita,,,2006
Uvas passas,Argentina,11555010.0,14810371.0,2006
Uvas passas,Austrália,,,2006
Uvas passas,Bélgica,,,2006
Uvas passas,Chile,3847300.0,4531374.0,2006
Uvas passas,China,,,2006
Uvas passas,China Continental,,,2006
Uvas passas,Cingapura,,,2006
Uvas passas,Costa Rica,,,2006
Uvas passas,Emirados,182745.0,236628.0,2006
Uvas passas,Egito,,,2006
Uvas passas,Espanha,,,2006
Uvas passas,Estados Unidos,493921.0,977964.0,2006
Uvas passas,França,,,2006
Uvas passas,Grécia,,,2006
Uvas passas,Guiana Britânica,,,2006
Uvas passas,Índia,,,2006
Uvas passas,Irã,1337820.0,1726898.0,2006
Uvas passas,Itália,,,2006
Uvas passas,Japão,,,2006
Uvas passas,México,,,2006
Uvas passas,Países Baixos,,,2006
Uvas passas,Paraguai,,,2006
Uvas passas,Peru,,,2006
Uvas passas,Portugal,,,2006
Uvas passas,Reino Unido,,,2006
Uvas passas,Suécia,,,2006
Uvas passas,Turquia,2300140.0,2550285.0,2006
Uvas passas,Uruguai,,,2006
Uvas passas,Uzbequistão,40000.0,32135.0,2006
Uvas passas,Venezuela,,,2006
Uvas passas,Não consta na tabela,,,2006
Uvas passas,Outros,,,2006
Suco de uva,Africa do Sul,10689.0,7312.0,2006
Suco de uva,Alemanha,,,2006
Suco de uva,Argentina,1775000.0,1535250.0,2006
Suco de uva,Austria,,,2006
Suco de uva,Canadá,,,2006
Suco de uva,"Coreia do Sul, República",,,2006
Suco de uva,"Coreia do Norte, República",,,2006
Suco de uva,Chile,,,2006
Suco de uva,China,,,2006
Suco de uva,Dinamarca,,,2006
Suco de uva,Espanha,,,2006
Suco de uva,Estados Unidos,20842.0,25866.0,2006
Suco de uva,França,,,2006
Suco de uva,Guiana,,,2006
Suco de uva,Israel,3249.0,4082.0,2006
Suco de uva,itália,,,2006
Suco de uva,Japão,,,2006
Suco de uva,Líbano,,,2006
Suco de uva,México,,,2006
Suco de uva,Países Baixos,,,2006
Suco de uva,Panamá,,,2006
Suco de uva,Peru,,,2006
Suco de uva,Portugal,,,2006
Suco de uva,Reino Unido,,,2006
Suco de uva,Taiwan,,,2006
Suco de uva,Turquia,,,2006
Suco de uva,Uruguai,,,2006
Suco de uva,Venezuela,,,2006
Suco de uva,Outros,,,2006
Vinhos de mesa,Africa do Sul,386425.0,1320244.0,2007
Vinhos de mesa,Alemanha,234006.0,647626.0,2007
Vinhos de mesa,Argélia,,,2007
Vinhos de mesa,Arábia Saudita,,,2007
Vinhos de mesa,Argentina,15621172.0,36160548.0,2007
Vinhos de mesa,Armênia,,,2007
Vinhos de mesa,Austrália,363611.0,1583361.0,2007
Vinhos de mesa,Áustria,1688.0,35247.0,2007
Vinhos de mesa,Bermudas,,,2007
Vinhos de mesa,Bélgica,,,2007
Vinhos de mesa,Bolívia,540.0,1348.0,2007
Vinhos de mesa,Bósnia-Herzegovina,,,2007
Vinhos de mesa,Brasil,3513.0,19633.0,2007
Vinhos de mesa,Bulgária,,,2007
Vinhos de mesa,Canada,,,2007
Vinhos de mesa,Chile,18845522.0,47680946.0,2007
Vinhos de mesa,China,459.0,4235.0,2007
Vinhos de mesa,"Coreia do Sul, República",,,2007
Vinhos de mesa,Croácia,,,2007
Vinhos de mesa,Cuba,,,2007
Vinhos de mesa,Emirados Árabes Unidos,,,2007
Vinhos de mesa,Eslovênia,,,2007
Vinhos de mesa,Eslováquia,,,2007
Vinhos de mesa,Espanha,862045.0,4506858.0,2007
Vinhos de mesa,Estados Unidos,79376.0,334204.0,2007
Vinhos de mesa,França,2737947.0,14721769.0,2007
Vinhos de mesa,Geórgia,,,2007
Vinhos de mesa,"Geórgia do Sul e Sandwich do Sul, Ilhas",,,2007
Vinhos de mesa,Grécia,18110.0,137867.0,2007
Vinhos de mesa,Hong Kong,,,2007
Vinhos de mesa,Hungria,14600.0,82552.0,2007
Vinhos de mesa,Indonésia,,,2007
Vinhos de mesa,Irlanda,,,2007
Vinhos de mesa,Israel,13250.0,27398.0,2007
Vinhos de mesa,Itália,9177932.0,22023175.0,2007
Vinhos de mesa,Japão,,,2007
Vinhos de mesa,Iugoslávia,,,2007
Vinhos de mesa,Líbano,6768.0,25265.0,2007
Vinhos de mesa,Luxemburgo,,,2007
Vinhos de mesa,Macedônia,,,2007
Vinhos de mesa,Marrocos,,,2007
Vinhos de mesa,México,,,2007
Vinhos de mesa,Moldávia,,,2007
Vinhos de mesa,Montenegro,,,2007
Vinhos de mesa,Noruega,,,2007
Vinhos de mesa,Nova Zelândia,47220.0,417276.0,2007
Vinhos de mesa,Países Baixos (Holanda),,,2007
Vinhos de mesa,Panamá,,,2007
Vinhos de mesa,Paraguai,,,2007
Vinhos de mesa,Peru,,,2007
Vinhos de mesa,Porto Rico,15658.0,14781.0,2007
Vinhos de mesa,Portugal,6805601.0,23945522.0,2007
Vinhos de mesa,Reino Unido,7056.0,67728.0,2007
Vinhos de mesa,Republica Dominicana,,,2007
Vinhos de mesa,Romênia,,,2007
Vinhos de mesa,Rússia,,,2007
Vinhos de mesa,San Marino,,,2007
Vinhos de mesa,Sérvia,,,2007
Vinhos de mesa,Síria,,,2007
Vinhos de mesa,Suazilândia,,,2007
Vinhos de mesa,Suíça,,,2007
Vinhos de mesa,"Tcheca, República",,,2007
Vinhos de mesa,Tunísia,,,2007
Vinhos de mesa,Turquia,,,2007
Vinhos de mesa,Ucrânia,,,2007
Vinhos de mesa,Uruguai,2387225.0,3131899.0,2007
